chembl_id,organism,pref_name,chembl_id,pchembl_value,canonical_smiles
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1474701,4.4,O=C1C=CC(=O)C2=C1C3c4ccccc4C2c5ccccc35
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL127592,4.4,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc2ccccc2
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL563919,4.4,COc1ccc2C(=O)C(=COc2c1)c3ccccc3
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1478,4.5,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1485360,4.5,ClC(Cl)C#N
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL291143,4.5,NC[C@@H]1O[C@@H](Cc2c(O)c(O)ccc12)C34CC5CC(CC(C5)C3)C4
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL817,4.4,Cc1ccc(cc1)S(=O)(=O)NC(=O)NN2CCCCCC2
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL170408,4.5,N(c1ccccc1)c2cccc3ccccc23
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1318425,4.5,COc1ccc(C(=O)C2C3C4COC(O4)C(=O)C3C5C=Cc6ccccc6N25)c(OC)c1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1551036,4.4,COC(=O)N1CCC2(CCCN(C2)c3ccc(cc3)c4ccccc4)CC1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1367478,4.4,C[C@@H](CCc1ccc(O)cc1)NCCc2ccc(O)c(O)c2
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL309917,4.5,Oc1c(Cl)cc(Cl)cc1Cl
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL186366,4.5,COc1cc(O)cc(\C=C\c2ccccc2)c1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1367485,4.4,CN1CC[C@@H]2CN3CCc4cccc([C@H]2C1)c34
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1511972,4.4,CN1CCN(CC1)c2ncc3N=C(C)C(=O)N(C[C@H]4CCCO4)c3n2
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL2373681,4.5,OCCc1c([nH]c2ccccc12)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1361852,4.5,CC1CC2C3CCC(C(=O)C)[C@]3(C)CC(O)C2[C@]4(C)CCC(=O)C=C14
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1395098,4.5,CN(Cc1occc1)c2nc(nc3ccccc23)c4ccccc4Cl
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL45244,4.5,Cc1cccc(c1)C(=O)NCN2CCN(CC2)c3ccccc3C#N
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1502,4.4,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1570383,4.4,CC1CC2C3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)C(O)C[C@]2(C)[C@]1(O)C(=O)COC(=O)C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1579130,4.5,C\C(=C\C=O)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1441052,4.5,N#Cc1ccccc1c2ccc3ncnc(N4CCNCC4)c3c2
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1597277,4.4,COc1ccc(NC(=O)N2CC[C@@]3(CCCN(C3)C(=O)c4occc4)C2)cc1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL58353,4.4,C(Oc1cccc2C=C(CN3CCOCC3)COc12)[C@@H]4CNCCO4
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1519482,4.5,COC(=O)CNC(=O)C1(C)C=CC2(CCCCC2)N1C(=O)OC
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1608948,4.5,[Cl-].CC1CCC2(C)C(CCC=C2C)C1(C)CC\C(=C\Cn3c[n+](C)c4c(N)ncnc34)\C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL129529,4.4,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1203772,4.5,Cl.Cl.CNNC
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1317177,4.5,CN(C)c1ccnc(n1)c2c(C)onc2C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1355432,4.5,COc1ccc(NC(=O)N2CC[C@@]3(CCCN(C3)C(=O)c4csnn4)C2)cc1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1374151,4.4,COc1cc(O)c(C)c(O)c1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL397209,4.4,CP(=O)(O)C1=CCNCC1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1492385,4.5,Nc1nc(cs1)\C(=C\CC(=O)O)\C(=O)NC2C3SCC=C(N3C2=O)C(=O)O
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL553181,4.5,Cc1ccc(Cl)cc1N
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1374585,4.4,COc1ccccc1CNc2cc(ncn2)c3ccccc3Cl
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1315236,4.5,COCCN1C(=O)C(=Nc2cnc(OC)nc12)C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1515137,4.5,COC(=O)[C@@]1(C)CCC[C@]2(C)C1CCc3c(C(C)C)c(O)ccc23
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1314185,4.4,CN1C(=O)C(=Nc2cnc(OCc3ccccc3)nc12)c4ccccc4
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1602532,4.4,CC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL6640,4.4,NCCc1c[nH]c2ccccc12
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL30131,4.5,CC(=O)NNc1ccccc1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL86931,4.5,NC[C@@H]1O[C@@H](Cc2c(O)c(O)ccc12)c3ccccc3
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1334033,4.4,OC(=O)\C=C/C(=O)O.C(C(C1CCCCC1)C2CCCCC2)C3CCCCN3
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1160723,4.4,CC(C)NC[C@H](O)c1ccc(O)c(O)c1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1314469,4.4,CC1=CC(=O)C=C2Oc3cc(N)c(c(C)c3N=C12)c4c(C)cc(O)cc4O
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL537445,4.4,Br.CC(Cc1ccc(O)cc1)NCC(O)c2cc(O)cc(O)c2
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL276473,4.4,Oc1ccc(cc1)C(=O)\C=C\c2ccccc2
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1396170,4.4,CC(=O)OCC(O)CC(O)CCCCCCCCCCCC#C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL318275,4.5,Nc1nc2ccc(cc2s1)[N+](=O)[O-]
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL69710,4.5,[Li+].[Cl-]
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL354663,4.5,Nc1ccc(Oc2ccc(N)cc2)cc1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1553274,4.4,CC1(C)C[C@@H]2[C@@H]1CC[C@]3(C)O[C@H]3CCC2=C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL446452,4.4,C(c1c[nH]c2ccccc12)c3c[nH]c4ccccc34
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1354529,4.4,COc1cc(C\C=C\c2ccccc2)c(OC)cc1O
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL31574,4.4,OC1=C(Oc2cc(O)ccc2C1=O)c3ccc(O)c(O)c3
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1592905,4.5,CC[C@]12CCCN3CCc4c(C13)n(c5ccccc45)[C@@](O)(C2)C(=O)OC
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL744,4.5,Nc1nc2ccc(OC(F)(F)F)cc2s1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1488728,4.4,COc1ccc(cc1)C2=COc3c(OC)c(OC)cc(O)c3C2=O
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1453347,4.4,C#CCCCCCCCCCCCc1occc1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1552098,4.5,COc1ccccc1CN2CCC3(CC2)CCN(CC3)C(=O)c4csnn4
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL497939,4.5,O=C1C=CC=C2[C@H]3CNC[C@H](C3)CN12
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1492558,4.5,C1CNC[C@@]2(C1)CCN(C2)c3ncccn3
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL541229,4.4,Cc1cc(C)c(N)cc1C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL50378,4.4,CCCCCC[C@@H]([C@@H](C)O)n1cnc2c(N)ncnc12
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1357356,4.4,CC(C)c1nc(nc(c2ccc(F)cc2)c1\C=C\C(O)CC(O)CC(=O)O)N(C)S(=O)(=O)C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL416956,4.4,OC(C1CCCCN1)c2cc(nc3c(cccc23)C(F)(F)F)C(F)(F)F
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1513078,4.4,C[C@@H](Cc1ccccc1)NCC#C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1527944,4.4,OCC(O)Cc1ccc2OCOc2c1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL178,4.5,COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1317463,4.4,Oc1cc2[C@@H](CNCCc2c(Cl)c1O)c3ccccc3
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1453457,4.5,C[C@]1(NCCc2cc(O)c(O)cc12)C(=O)O
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1200916,4.5,Cl.CSc1ccc2Sc3ccccc3N(CCC4CCCCN4C)c2c1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1397221,4.5,COC(=O)N1CCC2(CC1)CCN(CC2)c3ccccc3
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL343633,4.4,CC(C)NC[C@H](O)COc1ccc(CC(=O)N)cc1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL405355,4.5,COC(=O)C1=C(C)NC(=C([C@H]1c2cccc(c2)[N+](=O)[O-])C(=O)OCCCN3CCC(CC3)(c4ccccc4)c5ccccc5)C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL106,4.4,OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1370456,4.5,Oc1ccc2C3c4cc(O)c(O)cc4CC3(O)COc2c1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL38,4.4,C\C(=C/C=C/C(=C/C(=O)O)/C)\C=C\C1=C(C)CCCC1(C)C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1402313,4.5,COC(=O)[C@@H]1C[C@@]2(O)[C@H](O)[C@H](O)[C@H](O)C[C@H]2N1Cc3ccc(cc3)N4CCN(C)CC4
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1356466,4.5,CC(C)CN1CCCC2(CCN(CC2)C(=O)c3occc3)C1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL267476,4.5,CCCCC\C=C/C\C=C/CCCCCCCC(=O)O
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1512199,4.5,CS(=O)(=O)c1ccc(cc1)[C@H](O)[C@H](CF)NC(=O)C(Cl)Cl
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1358525,4.5,CCN1C(=O)N=C(c2cccc(Cl)c2)c3ccc(CC)nc13
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL2028085,4.5,COc1[nH]c2ccc(F)cc2c1C(=O)OCC3CCN(CCNS(=O)(=O)C)CC3.NS(=O)(=O)O
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1367995,4.4,CC(=O)N1CCC[C@@]2(CCN(Cc3ccccc3)C2)C1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1486063,4.5,COC(=O)[C@]1(C)CC[C@@]2(C)CC[C@@]3(C)C4=CC=C5C(=C(O)C(=O)C=C5[C@@]4(C)CC[C@@]3(C)C2C1)C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1564552,4.4,COC(=O)C1=Cc2ccc(OC)c(OC)c2C(=O)C(=C1)OC
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1591958,4.4,O=S(=O)(N1CCC2(CC1)CN(C2)c3ccncc3)c4ccccc4
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL26915,4.4,COc1ccc(cc1)n2nc(cc2c3ccc(Cl)cc3)C(F)(F)F
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1354455,4.5,COCCNc1ccnc(n1)c2c(C)onc2C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL448,4.5,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1354424,4.5,CC(C)CCCC(C)C1CCC2\C(=C\C=C\3/CC(O)CCC3=C)\CCCC12C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1433704,4.5,COCCN1C(=O)C(=Nc2cnc(Oc3ccccc3)nc12)c4ccccc4
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL398673,4.5,FC(F)(F)COc1ccc(OCC(F)(F)F)c(c1)C(=O)NC[C@H]2CCCCN2
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1551295,4.4,CN(C)c1ncc2N=C(C(=O)N(CCC#N)c2n1)c3cc(F)cc(F)c3
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1590103,4.4,CC(=O)OC1CC(OC(=O)C)[C@@]2(C)C3CC[C@@]4(C)C(OC(=O)C5OC45[C@]3(C)C(=O)CC2C1(C)C)C(=O)O
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1588831,4.5,Nc1cc(Cl)c(cc1O)[N+](=O)[O-]
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1492473,4.4,COc1ccc(CCN)cc1O
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1256400,4.4,Cl.Cc1cc(cc(C)c1CC2=NCCN2)C(C)(C)C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1525767,4.4,CC(=O)N1CCC2(CCCN(Cc3nccs3)C2)CC1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1516276,4.5,COc1ccc(cc1)N2C(=O)C(=Nc3cnc(nc23)N4CCOCC4)C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1532230,4.5,CCC\C=C(/CCC)\C(NS(=O)(=O)C)c1ccccc1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1355410,4.5,CCC1OC(=O)C(C)C(=O)C(C)[C@@H](OC2OC(C)CC(C2O)N(C)C)C(C)(OC)C3(CCCn4cnc(c4)c5cccnc5)CC(C)C(=O)C(C)C6N(C3)C(=O)O[C@]16C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1395107,4.4,CNc1ccnc(n1)c2c(C)onc2C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL187892,4.5,COc1cc2CCN3Cc4c(CC3c2cc1OC)ccc(OC)c4OC
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL42115,4.5,NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1520183,4.4,CC(CCC(=O)O)C1CCC2C3C(O)C[C@@H]4CC(O)CC[C@@]4(C)C3CC[C@@]12C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL607536,4.4,CC(=CCOc1cc2OC(=O)C=Cc2cc1O)C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL2374256,4.5,O=C1C=CC=C2[C@H]3CNC[C@@H](C3)CN12
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1083993,4.5,Cl.CCCCc1oc2ccccc2c1C(=O)c3cc(I)c(OCCN(CC)CC)c(I)c3
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL493032,4.4,CCOC(=O)c1c(C)cc(O)c(C=O)c1O
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1402625,4.4,COC(=O)C1OC(=O)C2O[C@]23[C@@]1(C)CCC4[C@@]5(C)CCC(=O)C(C)(C)C5CC(OC(=O)C)[C@@]34C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1590962,4.4,COCC(=O)N1CCC2(CCCN(C2)C(=O)Nc3ccc(OC)cc3)CC1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1434655,4.5,CN(C)C(=O)c1ccc(cc1)c2nccc(NCc3cnc(C)cn3)n2
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL319557,4.5,Oc1ccc2C[C@@H]3N(CC=C)CCc4cccc(c34)c2c1O
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL574985,4.4,C[C@@H](N)Cn1ccc2cc(F)c(Cl)cc12
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL3348824,4.5,CCCCC[C@H](O)C=C[C@H]1[C@H](O)CC(=O)[C@H]1CCCCCCC(=O)O
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL198059,4.5,CC(C)N[C@@H](C)[C@@H](O)COc1ccc(C)c2CCCc12
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1520512,4.4,COc1ccc2c(OCc3c2oc4cc(OC)ccc34)c1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1358918,4.5,CSc1ccc2Sc3ccccc3CC(N4CCN(C)CC4)c2c1.OC(=O)\C=C/C(=O)O
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL122701,4.5,OC1=C(Oc2ccccc2C1=O)c3ccc(O)c(O)c3
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1315342,4.5,NC1=NC(=O)N(C=C1)[C@@H]2O[C@@H](CO)[C@@H](O)[C@H]2O
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1590919,4.5,O=C(Oc1ccccc1)N2CCC3(CCCN(C3)c4ccccc4)CC2
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL15564,4.4,CCCN(CCC)CCc1ccc(O)c(O)c1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL461024,4.4,NCCC(=O)NCCc1c[nH]cn1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1318588,4.5,CCOC(=O)c1c(C)cc(OC)cc1O
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1256794,4.5,OC(=O)\C=C/C(=O)O.C1CN(CCN1)c2ccc3ccccc3n2
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1526043,4.4,O=C1N(C2CC2)c3nc(ncc3N=C1c4cccc(c4)C#N)N5CCOCC5
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL399491,4.5,SC(=S)N1CCCC1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL560020,4.5,CC[C@H](C)[C@H](NC(=O)OCC1c2ccccc2c3ccccc13)C(=O)O
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1200980,4.4,C[C@]12CC[C@H]3[C@@H](CCc4cc(OS(=O)(=O)O)ccc34)[C@@H]1CCC2=O.C5CNCCN5
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1592110,4.5,Cc1csc(n1)c2nc3ccccc3n2C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL393136,4.5,CC(=CCc1c(O)c2C(=O)C(=COc2c3C=CC(C)(C)Oc13)c4ccc(O)c(O)c4)C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1354559,4.4,CO[C@@]12C3NC3CN1C4=C(C2COC(=O)N)C(=O)C(=C(C)C4=O)N
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1354685,4.5,CC(CCC=C(C)C)C1CC[C@@]2(C)C3=C(CC[C@@]12C)C4(C)CCC(OC(=O)C)C(C)(C)C4CC3
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL164660,4.5,O=C1Oc2cc3occc3cc2C=C1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1356713,4.4,CN1CC(=C[C@@H]2[C@H]1Cc3c[nH]c4cccc2c34)CO
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL77287,4.4,OC(=O)C1=CCCN(CCOC(c2ccc(cc2)C(F)(F)F)c3ccc(cc3)C(F)(F)F)C1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL580421,4.5,CC1(C)C(=O)N=C2C1=C(O)C(=O)c3ccccc23
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL282468,4.5,[Cl-].C[N+](C)(C)CCO
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1476895,4.5,COC1=CC23CCCN2CCc4cc5OCOc5cc4C3C1O
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1477081,4.4,CC(=CCCC1(C)Oc2c(CC=C(C)C)c3OC45C6CC(C=C4C(=O)c3c(O)c2C=C1)C(=O)C5(C\C=C(\C)/C(=O)O)OC6(C)C)C
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL13952,4.4,Cl.CNCc1ccccc1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1516459,4.4,COC(=O)\C(=C\1/OC(=O)C(C1=O)c2ccccc2)\c3ccccc3
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1408808,4.4,[Na+].CCC(C1CCC(C)C(O1)C(C)C(O)C(C)C(=O)C(CC)C2OC3(O[C@]4(CC[C@@](C)(O4)C5CC[C@@](O)(CC)C(C)O5)C(O)C=C3)C(C)CC2C)C(=O)[O-]
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL137648,4.5,Fc1ccc(cc1)C(=O)CCCN2CCC3(CC2)N(CN(Cc4cccc(F)c4)C3=O)c5ccccc5
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1565564,4.5,COc1ccccc1c2nccc(n2)N3CCN(C)CC3
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1493476,4.5,CC(=O)N1CCC[C@@]2(CCN(Cc3nccs3)C2)C1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1520752,4.5,CN1C[C@@H](CO)C=C2C1Cc3c[nH]c4cccc2c34
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL15870,4.4,CC(C(=O)O)c1ccc(cc1)N2Cc3ccccc3C2=O
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL526,4.4,CC(C)c1cccc(C(C)C)c1O
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL486817,4.4,CC1=C2NC3=CC(=O)C=CC3=C2C=CN1
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL319244,4.5,Oc1ccc(\C=C\C(=O)OCCc2ccccc2)cc1O
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1200964,4.4,Cl.CN(C)CCC=C1c2ccccc2CCc3ccccc13
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1315430,4.5,CCC1OC(=O)C(C)[C@@H](O[C@H]2C[C@@](C)(OC)C(O)C(C)O2)C(C)[C@@H](O[C@@H]3OC(C)CC(C3O)N(C)C)[C@@](C)(O)CC(C)C(=O)[C@@H](C)C(O)[C@]1(C)O
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1323411,4.5,CC(=O)OC[C@@]1(O)C[C@]23CCC4c5ccoc5CC[C@@]4(C)C2CCC1C3
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1473842,4.4,COc1ccc2CC3N(C)CCc4cc(OC)c(Oc5c6OCOc6cc7CCN(C)C(Cc8ccc(Oc1c2)cc8)c57)cc34
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1290347,4.5,COc1ccc(cc1)C2=COc3c(O)c(OC)ccc3C2=O
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1371156,4.5,CN1CCC(CC1)c2c[nH]c3ccc(O)cc23
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1436686,4.4,CC(=O)OC1CC2C(C)(C)C(O)CCC2(C)C3CC[C@@]4(C)C(OC(=O)C=C4C13C)c5cocc5
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1158,4.4,CN1C(=O)Nc2ncn(C)c2C1=O
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL1493740,4.4,[Na+].[Na+].CC1CC2C3CCC4=CC(=O)C=C[C@@]4(C)[C@]3(F)C(O)C[C@]2(C)[C@]1(O)C(=O)COP(=O)([O-])[O-]
CHEMBL340,Homo sapiens,Cytochrome P450 3A4,CHEMBL486696,4.5,[Br-].CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1
